artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,date,rank,last-week,peak-rank,weeks-on-board
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-08-12,27,22.0,1,25
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-08-05,22,20.0,1,24
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-07-29,20,18.0,1,23
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-07-22,18,20.0,1,22
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-07-15,20,16.0,1,21
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-07-08,16,11.0,1,20
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-07-01,11,5.0,1,19
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-06-24,5,5.0,1,18
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-06-17,5,2.0,1,17
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-06-10,2,2.0,1,16
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-06-03,2,2.0,1,15
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-05-27,2,2.0,1,14
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-05-20,2,2.0,1,13
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-05-13,2,1.0,1,12
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-05-06,1,1.0,1,11
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-04-29,1,1.0,1,10
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-04-22,1,1.0,1,9
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-04-15,1,1.0,1,8
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-04-08,1,2.0,1,7
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-04-01,2,5.0,2,6
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-03-25,5,14.0,5,5
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-03-18,14,29.0,14,4
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-03-11,29,41.0,29,3
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-03-04,41,55.0,41,2
Daniel Powter,Bad Day,3.89,False,2005,74,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,pop,2006-02-25,55,,55,1
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-03-18,74,54.0,7,20
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-03-11,54,48.0,7,19
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-03-04,48,48.0,7,18
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-02-25,48,64.0,7,17
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-02-18,64,59.0,7,16
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-02-11,59,45.0,7,15
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-02-04,45,43.0,7,14
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-01-28,43,30.0,7,13
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-01-21,30,23.0,7,12
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-01-14,23,23.0,7,11
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2006-01-07,23,21.0,7,10
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-12-31,21,19.0,7,9
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-12-24,19,14.0,7,8
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-12-17,14,7.0,7,7
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-12-10,7,7.0,7,6
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-12-03,7,14.0,7,5
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-11-26,14,27.0,14,4
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-11-19,27,21.0,20,3
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-11-12,21,20.0,20,2
Madonna,Hung Up,5.63,False,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop,2005-11-05,20,,20,1
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-09-24,49,39.0,3,27
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-09-17,39,46.0,3,26
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-09-10,46,40.0,3,25
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-09-03,40,34.0,3,24
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-08-27,34,29.0,3,23
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-08-20,29,17.0,3,22
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-08-13,17,14.0,3,21
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-08-06,14,10.0,3,20
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-07-30,10,8.0,3,19
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-07-23,8,6.0,3,18
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-07-16,6,6.0,3,17
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-07-09,6,5.0,3,16
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-07-02,5,4.0,3,15
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-06-25,4,3.0,3,14
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-06-18,3,4.0,3,13
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-06-11,4,4.0,4,12
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-06-04,4,4.0,4,11
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-05-28,4,5.0,4,10
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-05-21,5,5.0,5,9
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-05-14,5,14.0,5,8
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-05-07,14,22.0,14,7
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-04-30,22,35.0,22,6
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-04-23,35,51.0,35,5
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-04-16,51,73.0,51,4
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-04-09,73,75.0,73,3
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-04-02,75,87.0,75,2
50 Cent,Just A Lil Bit,3.96,True,2005,76,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,hip hop,2005-03-26,87,,87,1
Crazy Frog,Axel F,2.81,False,2005,67,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,pop,2005-10-01,97,88.0,50,7
Crazy Frog,Axel F,2.81,False,2005,67,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,pop,2005-09-24,88,54.0,50,6
Crazy Frog,Axel F,2.81,False,2005,67,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,pop,2005-09-17,54,50.0,50,5
Crazy Frog,Axel F,2.81,False,2005,67,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,pop,2005-09-10,50,68.0,50,4
Crazy Frog,Axel F,2.81,False,2005,67,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,pop,2005-09-03,68,72.0,68,3
Crazy Frog,Axel F,2.81,False,2005,67,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,pop,2005-08-27,72,80.0,72,2
Crazy Frog,Axel F,2.81,False,2005,67,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,pop,2005-08-20,80,,80,1
Eminem,Ass Like That,4.42,True,2004,52,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,hip hop,2005-07-30,98,82.0,60,7
Eminem,Ass Like That,4.42,True,2004,52,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,hip hop,2005-07-23,82,69.0,60,6
Eminem,Ass Like That,4.42,True,2004,52,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,hip hop,2005-07-16,69,67.0,60,5
Eminem,Ass Like That,4.42,True,2004,52,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,hip hop,2005-07-09,67,60.0,60,4
Eminem,Ass Like That,4.42,True,2004,52,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,hip hop,2005-07-02,60,71.0,60,3
Eminem,Ass Like That,4.42,True,2004,52,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,hip hop,2005-06-25,71,83.0,71,2
Eminem,Ass Like That,4.42,True,2004,52,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,hip hop,2005-06-18,83,,83,1
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-03-25,48,45.0,6,28
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-03-18,45,41.0,6,27
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-03-11,41,39.0,6,26
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-03-04,39,40.0,6,25
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-02-25,40,39.0,6,24
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-02-18,39,41.0,6,23
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-02-11,41,31.0,6,22
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-02-04,31,24.0,6,21
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-01-28,24,22.0,6,20
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-01-21,22,20.0,6,19
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-01-14,20,22.0,6,18
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2006-01-07,22,19.0,6,17
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-12-31,19,15.0,6,16
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-12-24,15,10.0,6,15
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-12-17,10,9.0,6,14
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-12-10,9,8.0,6,13
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-12-03,8,6.0,6,12
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-11-26,6,6.0,6,11
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-11-19,6,6.0,6,10
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-11-12,6,10.0,6,9
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-11-05,10,13.0,10,8
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-10-29,13,15.0,13,7
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-10-22,15,18.0,15,6
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-10-15,18,26.0,18,5
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-10-08,26,60.0,26,4
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-10-01,60,76.0,60,3
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-09-24,76,88.0,76,2
Sean Paul,We Be Burnin',3.55,False,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,hip hop,2005-09-17,88,,88,1
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-06-25,45,35.0,3,29
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-06-18,35,31.0,3,28
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-06-11,31,31.0,3,27
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-06-04,31,22.0,3,26
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-05-28,22,20.0,3,25
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-05-21,20,18.0,3,24
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-05-14,18,15.0,3,23
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-05-07,15,9.0,3,22
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-04-30,9,7.0,3,21
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-04-23,7,7.0,3,20
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-04-16,7,6.0,3,19
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-04-09,6,5.0,3,18
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-04-02,5,3.0,3,17
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-03-26,3,5.0,3,16
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-03-19,5,5.0,5,15
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-03-12,5,6.0,5,14
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-03-05,6,6.0,5,13
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-02-26,6,5.0,5,12
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-02-19,5,7.0,5,11
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-02-12,7,7.0,7,10
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-02-05,7,7.0,7,9
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-01-29,7,8.0,7,8
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-01-22,8,8.0,8,7
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-01-15,8,9.0,8,6
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-01-08,9,11.0,9,5
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2005-01-01,11,13.0,11,4
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2004-12-25,13,27.0,13,3
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2004-12-18,27,54.0,27,2
50 Cent,Disco Inferno,3.57,True,2005,72,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,hip hop,2004-12-11,54,,54,1
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-06-11,66,64.0,16,20
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-06-04,64,53.0,16,19
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-05-28,53,51.0,16,18
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-05-21,51,45.0,16,17
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-05-14,45,33.0,16,16
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-05-07,33,27.0,16,15
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-04-30,27,36.0,16,14
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-04-23,36,30.0,16,13
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-04-16,30,24.0,16,12
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-04-09,24,19.0,16,11
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-04-02,19,17.0,16,10
Mariah Carey,It's Like That,3.39,False,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,pop,2005-03-26,17,16.0,16,9
